観測所番号,都道府県,地点,国際地点番号,現在時刻(年),現在時刻(月),現在時刻(日),現在時刻(時),現在時刻(分),現在値(mm),現在値の品質情報,今日の最大値(mm),今日の最大値の品質情報,今日の最大値起時（時）(まで),今日の最大値起時（分）(まで),今日の最大値起時(まで)の品質情報,極値更新,10年未満での極値更新,昨日までの観測史上1位の値(mm),昨日までの観測史上1位の値の品質情報,昨日までの観測史上1位の値の年,昨日までの観測史上1位の値の月,昨日までの観測史上1位の値の日,昨日までの7月の1位の値(mm),昨日までの7月の1位の値の品質情報,昨日までの7月の1位の値の年,昨日までの7月の1位の値の月,昨日までの7月の1位の値の日,統計開始年
33751,岩手県,釜石（カマイシ）,,2020,07,08,11,00,21.5,8,21.5,4,11,00,8,,,459,8,1982,08,30,376,8,2002,07,12,1976
33776,岩手県,若柳（ワカヤナギ）,,2020,07,08,11,00,55.5,8,55.5,4,11,00,8,,,230,8,2002,07,11,230,8,2002,07,11,1976
33781,岩手県,江刺（エサシ）,,2020,07,08,11,00,58.0,8,58.0,4,11,00,8,,,230,8,2001,08,03,200,8,2002,07,11,1976
33801,岩手県,住田（スミタ）,,2020,07,08,11,00,39.0,8,39.0,4,11,00,8,,,361,8,1999,07,15,361,8,1999,07,15,1977
33831,岩手県,祭畤（マツルベ）,,2020,07,08,11,00,55.5,8,55.5,4,11,00,8,,,441,8,1988,08,31,184,8,2002,07,11,1976
33841,岩手県,衣川（コロモガワ）,,2020,07,08,11,00,52.5,8,52.5,4,11,00,8,,,220,8,2002,07,12,220,8,2002,07,12,1976
33856,岩手県,大東（ダイトウ）,,2020,07,08,11,00,56.5,8,56.5,4,11,00,8,,,183.5,8,2013,07,28,183.5,8,2013,07,28,2005
33871,岩手県,陸前高田（リクゼンタカタ）,,2020,07,08,11,00,40.5,8,40.5,4,11,00,8,,,216.5,8,2012,05,05,196.0,8,2013,07,28,2011
33877,岩手県,大船渡（オオフナト）,47512,2020,07,08,11,00,40.5,8,40.5,4,11,00,8,,,324,8,1999,07,15,324,8,1999,07,15,1976
33911,岩手県,一関（イチノセキ）,,2020,07,08,11,00,55.5,8,55.5,4,11,00,8,,,224,8,2002,07,11,224,8,2002,07,11,1976
33921,岩手県,千厩（センマヤ）,,2020,07,08,11,00,54.5,8,54.5,4,11,00,8,,,190,8,1998,08,31,189,8,2002,07,12,1976
34012,宮城県,駒ノ湯（コマノユ）,,2020,07,08,11,00,60.5,8,60.5,4,11,00,8,,,313,8,1989,08,28,183,8,1999,07,15,1976
34026,宮城県,気仙沼（ケセンヌマ）,,2020,07,08,11,00,43.5,8,43.5,4,11,00,8,,,280,8,1986,08,07,251,8,1999,07,15,1976
34056,宮城県,鴬沢（ウグイスザワ）,,2020,07,08,11,00,54.5,8,54.5,4,11,00,8,,,211,8,2002,07,12,211,8,2002,07,12,2001
34096,宮城県,川渡（カワタビ）,,2020,07,08,11,00,53.5,8,53.5,4,11,00,8,,,205,8,1989,08,28,163,8,1991,07,23,1976
34111,宮城県,築館（ツキダテ）,,2020,07,08,11,00,55.5,8,55.5,4,11,00,8,,,208.0,8,2011,09,22,198.5,8,2013,07,27,1976
34171,宮城県,米山（ヨネヤマ）,,2020,07,08,11,00,61.0,8,61.0,4,11,00,8,,,272.0,8,2019,10,14,216,8,2002,07,12,1976
34186,宮城県,志津川（シヅガワ）,,2020,07,08,11,00,52.0,8,52.0,4,11,00,8,,,278.5,8,2011,09,23,208,8,2002,07,11,1976
34206,宮城県,加美（カミ）,,2020,07,08,11,00,58.0,8,58.0,4,11,00,8,,,302.0,8,2011,09,22,125.5,8,2013,07,20,2005
34216,宮城県,古川（フルカワ）,,2020,07,08,11,00,64.0,8,64.0,4,11,00,8,,,246.5,8,2011,09,22,201,8,2002,07,12,1976
34231,宮城県,桃生（モノウ）,,2020,07,08,11,00,42.0,8,42.0,4,11,00,8,,,281.0,8,2011,09,23,94.5,8,2013,07,17,2011
34241,宮城県,雄勝（オガツ）,,2020,07,08,11,00,42.5,8,42.5,4,11,00,8,,,542.0,8,2011,09,22,357,8,2000,07,10,1976
34262,宮城県,泉ケ岳（イズミガダケ）,,2020,07,08,11,00,57.0,8,57.0,4,11,00,8,,,365.0,8,2015,09,11,204,8,2007,07,15,2005
34266,宮城県,大衡（オオヒラ）,,2020,07,08,11,00,55.0,8,55.0,4,11,00,8,,,343.0,8,2019,10,14,222,8,2002,07,12,1976
34276,宮城県,鹿島台（カシマダイ）,,2020,07,08,11,00,46.0,8,46.0,4,11,00,8,,,334.0,8,2011,09,22,219,8,2002,07,12,1976
34286,宮城県,東松島（ヒガシマツシマ）,,2020,07,08,11,00,50.0,8,50.0,4,11,00,8,,,293.5,4,2011,09,23,98.5,8,2013,07,20,2011
34292,宮城県,石巻（イシノマキ）,47592,2020,07,08,11,00,46.5,8,46.5,4,11,00,8,,,306.5,8,2011,09,23,228,8,2002,07,12,1976
34296,宮城県,女川（オナガワ）,,2020,07,08,11,00,37.5,8,37.5,4,11,00,8,,,455.0,4,2011,09,22,131.0,8,2013,07,20,2011
34311,宮城県,新川（ニッカワ）,,2020,07,08,11,00,38.0,8,38.0,4,11,00,8,,,307,8,1999,08,16,227,8,2002,07,12,1976
34331,宮城県,塩釜（シオガマ）,,2020,07,08,11,00,47.0,8,47.0,4,11,00,8,,,394,8,1986,08,07,217,8,2002,07,12,1976
34361,宮城県,江ノ島（エノシマ）,,2020,07,08,11,00,31.0,8,31.0,4,11,00,8,,,343,8,1998,08,30,240,8,2002,07,12,1978
34392,宮城県,仙台（センダイ）,47590,2020,07,08,11,00,37.5,8,37.5,4,11,00,8,,,402,8,1986,08,07,235,8,2002,07,12,1982
34431,宮城県,岩沼（イワヌマ）,,2020,07,08,11,00,33.5,4,35.0,4,10,50,8,,,372.0,8,2019,10,14,115.5,8,2012,07,08,2011
34436,宮城県,名取（ナトリ）,,2020,07,08,11,00,31.5,8,31.5,4,11,00,8,,,340.5,8,2011,09,22,139,8,2003,07,26,2003
34461,宮城県,白石（シロイシ）,,2020,07,08,11,00,41.0,8,41.0,4,11,00,8,,,373.5,8,2019,10,14,222,8,2007,07,16,1976
34462,宮城県,蔵王（ザオウ）,,2020,07,08,11,00,32.0,8,32.0,4,11,00,8,,,279.5,8,2011,09,22,151,8,2007,07,16,2005
34471,宮城県,亘理（ワタリ）,,2020,07,08,11,00,39.5,8,39.5,4,11,00,8,,,415,4,1986,08,07,208,8,2002,07,12,1976
34506,宮城県,丸森（マルモリ）,,2020,07,08,11,00,27.0,8,27.0,4,11,00,8,,,441.0,8,2019,10,14,195,8,2002,07,12,1977
34526,宮城県,筆甫（ヒッポ）,,2020,07,08,11,00,21.5,8,21.5,4,11,00,8,,,607.5,4,2019,10,14,261,8,2000,07,10,1978
35002,山形県,飛島（トビシマ）,,2020,07,08,11,00,68.5,8,68.5,4,11,00,8,,,273,8,2005,08,15,196,8,2002,07,16,1978
35052,山形県,酒田（サカタ）,47587,2020,07,08,11,00,79.0,8,79.0,4,11,00,8,,,256.0,8,2011,06,24,236.5,8,2013,07,13,1976
35056,山形県,酒田大沢（サカタオオサワ）,,2020,07,08,11,00,96.0,8,96.0,4,11,00,8,7,1,300.0,8,2018,08,08,80.0,8,2019,07,01,2017
35071,山形県,差首鍋（サスナベ）,,2020,07,08,11,00,119.0,8,119.0,4,11,00,8,,,334.5,8,2013,07,13,334.5,8,2013,07,13,1976
35086,山形県,浜中（ハマナカ）,,2020,07,08,11,00,97.0,8,97.0,4,11,00,8,,,367.0,8,2011,08,18,183.0,8,2013,07,13,2003
35116,山形県,金山（カネヤマ）,,2020,07,08,11,00,90.5,8,90.5,4,11,00,8,,,313.0,8,2018,08,08,236,8,2004,07,18,1976
35141,山形県,鶴岡（ツルオカ）,,2020,07,08,11,00,77.5,8,77.5,4,11,00,8,,,238.5,8,2011,08,19,205,8,1993,07,15,1976
35146,山形県,狩川（カリカワ）,,2020,07,08,11,00,93.5,8,93.5,4,11,00,8,,,448.0,8,2008,08,17,204.5,8,2013,07,13,1976
35162,山形県,新庄（シンジョウ）,47520,2020,07,08,11,00,77.5,8,77.5,4,11,00,8,,,268.5,8,2018,08,08,173,8,1993,07,14,1976
35171,山形県,瀬見（セミ）,,2020,07,08,11,00,85.0,8,85.0,4,11,00,8,,,311.5,8,2018,08,08,192,8,2004,07,18,1976
35176,山形県,向町（ムカイマチ）,,2020,07,08,11,00,85.0,8,85.0,4,11,00,8,,,265.5,8,2018,08,08,159,8,1993,07,15,1976
35201,山形県,櫛引（クシビキ）,,2020,07,08,11,00,79.0,8,79.0,4,11,00,8,,,218.5,8,2011,06,26,174,4,1993,07,15,1977
35216,山形県,肘折（ヒジオリ）,,2020,07,08,11,00,70.0,8,70.0,4,11,00,8,,,229.5,8,2018,08,08,173,8,1997,07,01,1976
35231,山形県,尾花沢（オバナザワ）,,2020,07,08,11,00,67.0,8,67.0,4,11,00,8,,,199.0,8,2018,08,08,176,8,1997,07,01,1976
35246,山形県,鼠ケ関（ネズガセキ）,,2020,07,08,11,00,97.5,8,97.5,4,11,00,8,,,309,8,1987,08,29,173.0,8,2013,07,13,1976
35256,山形県,荒沢（アラサワ）,,2020,07,08,11,00,123.0,8,123.0,4,11,00,8,,,337.5,8,2011,06,26,211,4,1993,07,15,1979
35332,山形県,村山（ムラヤマ）,,2020,07,08,11,00,56.5,8,56.5,4,11,00,8,,,167.0,8,2011,09,22,100.5,8,2011,07,29,2002
35334,山形県,東根（ヒガシネ）,,2020,07,08,11,00,63.0,8,63.0,4,11,00,8,,,125.5,8,2018,08,08,92.0,8,2013,07,20,2003
35361,山形県,大井沢（オオイサワ）,,2020,07,08,11,00,77.0,8,77.0,4,11,00,8,,,253.5,8,2013,07,20,253.5,8,2013,07,20,1978
35376,山形県,左沢（アテラザワ）,,2020,07,08,11,00,66.5,8,66.5,4,11,00,8,,,219,8,1976,08,08,192,8,1997,07,01,1976
35426,山形県,山形（ヤマガタ）,47588,2020,07,08,11,00,50.0,8,50.0,4,11,00,8,,,231.5,8,2011,09,22,149,8,1997,07,01,1976
35456,山形県,長井（ナガイ）,,2020,07,08,11,00,56.5,8,56.5,4,11,00,8,,,235,8,1978,06,28,221.0,8,2014,07,10,1976
35466,山形県,上山中山（カミノヤマナカヤマ）,,2020,07,08,11,00,54.0,8,54.0,4,11,00,8,,,199.0,8,2014,07,10,199.0,8,2014,07,10,2006
35486,山形県,小国（オグニ）,,2020,07,08,11,00,75.5,8,75.5,4,11,00,8,,,418,4,1978,06,28,327,8,2004,07,18,1976
35511,山形県,高畠（タカハタ）,,2020,07,08,11,00,52.5,8,52.5,4,11,00,8,,,259.0,8,2019,10,14,172.0,8,2014,07,10,1977
35537,山形県,中津川（ナカツガワ）,,2020,07,08,11,00,69.5,8,69.5,4,11,00,8,,,235.0,8,2011,09,22,192,8,2002,07,12,1981
35541,山形県,高峰（タカミネ）,,2020,07,08,11,00,51.0,8,51.0,4,11,00,8,,,293,8,1978,06,28,195.5,8,2011,07,29,1976
35552,山形県,米沢（ヨネザワ）,,2020,07,08,11,00,42.5,8,42.5,4,11,00,8,,,216.0,8,2011,09,22,141,8,2002,07,12,1976
36056,福島県,茂庭（モニワ）,,2020,07,08,11,00,41.0,8,41.0,4,11,00,8,,,228.0,8,2011,09,22,224,8,2002,07,12,1992
36066,福島県,梁川（ヤナガワ）,,2020,07,08,11,00,28.5,8,28.5,4,11,00,8,,,244,8,1998,08,30,174,8,2002,07,12,1976
36081,福島県,新地（シンチ）,,2020,07,08,11,00,26.0,8,26.0,4,11,00,8,,,300.0,8,2017,10,23,129.0,8,2012,07,08,2011
36106,福島県,桧原（ヒバラ）,,2020,07,08,11,00,48.5,8,48.5,4,11,00,8,,,251,8,1995,08,05,183,8,2002,07,12,1978
36126,福島県,福島（フクシマ）,47595,2020,07,08,11,00,25.0,8,25.0,4,11,00,8,,,289.0,8,2011,09,22,245,8,2002,07,12,1976
36151,福島県,相馬（ソウマ）,,2020,07,08,11,00,38.5,8,38.5,4,11,00,8,,,325,8,2006,10,08,272,8,2000,07,09,1976
36176,福島県,喜多方（キタカタ）,,2020,07,08,11,00,53.5,8,53.5,4,11,00,8,,,331,4,1978,06,28,186,8,2006,07,03,1976
36196,福島県,鷲倉（ワシクラ）,,2020,07,08,11,00,53.5,8,53.5,4,11,00,8,,,527,8,1994,08,23,254,8,2007,07,16,1977
36221,福島県,飯舘（イイタテ）,,2020,07,08,11,00,26.0,8,26.0,4,11,00,8,,,396.0,4,2015,09,11,204,8,2007,07,16,1976
36231,福島県,原町（ハラマチ）,,2020,07,08,11,00,35.5,8,35.5,4,11,00,8,,,328,8,2006,10,08,259,8,2000,07,09,1976
36251,福島県,西会津（ニシアイヅ）,,2020,07,08,11,00,62.5,8,62.5,4,11,00,8,,,365,4,1978,06,28,329.5,8,2011,07,30,1976
36276,福島県,猪苗代（イナワシロ）,,2020,07,08,11,00,40.5,8,40.5,4,11,00,8,,,280,8,1978,06,28,172,8,1983,07,28,1976
36291,福島県,二本松（ニホンマツ）,,2020,07,08,11,00,36.0,8,36.0,4,11,00,8,,,264,8,1998,08,30,225,8,2002,07,12,1976
36307,福島県,津島（ツシマ）,,2020,07,08,11,00,44.0,8,44.0,4,11,00,8,,,387.5,8,2015,09,11,195,8,2007,07,16,1977
36342,福島県,金山（カネヤマ）,,2020,07,08,11,00,53.0,8,53.0,4,11,00,8,,,301.5,4,2011,07,29,301.5,4,2011,07,29,2007
36361,福島県,若松（ワカマツ）,47570,2020,07,08,11,00,52.5,8,52.5,4,11,00,8,,,243,8,1978,06,28,178.5,8,2011,07,29,1976
36391,福島県,船引（フネヒキ）,,2020,07,08,11,00,56.5,8,56.5,4,11,00,8,,,319,8,1998,08,30,177,8,2002,07,13,1976
36411,福島県,浪江（ナミエ）,,2020,07,08,11,00,60.5,8,60.5,4,11,00,8,,,376,8,1998,08,30,260,8,2002,07,13,1976
36426,福島県,只見（タダミ）,,2020,07,08,11,00,72.0,8,72.0,4,11,00,8,,,700.0,4,2011,07,30,700.0,4,2011,07,30,1976
36461,福島県,湖南（コナン）,,2020,07,08,11,00,35.5,8,35.5,4,11,00,8,,,351,8,1998,08,30,215,8,2002,07,12,1982
36476,福島県,郡山（コオリヤマ）,,2020,07,08,11,00,52.5,8,52.5,4,11,00,8,,,250.5,4,2011,09,22,200,4,2004,07,13,1976
36501,福島県,川内（カワウチ）,,2020,07,08,11,00,68.0,8,68.0,4,11,00,8,,,455.5,8,2019,10,14,221,8,2007,07,16,1976
36511,福島県,富岡（トミオカ）,,2020,07,08,11,00,72.5,8,72.5,4,11,00,8,,,350,8,1994,08,23,245,8,2002,07,12,1976
36536,福島県,南郷（ナンゴウ）,,2020,07,08,11,00,44.0,8,44.0,4,11,00,8,,,293.0,8,2011,07,30,293.0,8,2011,07,30,1976
36562,福島県,湯本（ユモト）,,2020,07,08,11,00,39.0,8,39.0,4,11,00,8,,,439,8,1998,08,30,266,4,2002,07,12,1988
36571,福島県,長沼（ナガヌマ）,,2020,07,08,11,00,52.0,8,52.0,4,11,00,8,,,526,8,1998,08,29,259,4,2002,07,12,1978
36581,福島県,玉川（タマカワ）,,2020,07,08,11,00,59.0,8,59.0,4,11,00,8,,,279.0,8,2011,09,22,162.5,8,2015,07,19,2003
36591,福島県,小野新町（オノニイマチ）,,2020,07,08,11,00,69.0,8,69.0,4,11,00,8,,,294,8,1998,08,30,177,8,1999,07,15,1976
36597,福島県,川前（カワマエ）,,2020,07,08,11,00,76.5,8,76.5,4,11,00,8,,,255.0,8,2019,10,14,171.5,8,2015,07,19,2014
36611,福島県,広野（ヒロノ）,,2020,07,08,11,00,46.5,8,46.5,4,11,00,8,,,371,8,2006,10,08,250,8,2002,07,12,1976
36641,福島県,田島（タジマ）,,2020,07,08,11,00,41.5,8,41.5,4,11,00,8,,,258.0,8,2019,10,14,214.5,8,2011,07,30,1976
36667,福島県,白河（シラカワ）,47597,2020,07,08,11,00,66.5,8,66.5,4,11,00,8,,,486,8,1998,08,29,276,8,2002,07,12,1976
36676,福島県,石川（イシカワ）,,2020,07,08,11,00,100.0,8,100.0,4,11,00,8,,,249,8,1998,08,30,168,8,1999,07,14,1976
36716,福島県,桧枝岐（ヒノエマタ）,,2020,07,08,11,00,45.5,8,45.5,4,11,00,8,,,367.0,8,2011,07,30,367.0,8,2011,07,30,1978
36726,福島県,舘岩（タテイワ）,,2020,07,08,11,00,36.0,8,36.0,4,11,00,8,,,319.5,8,2015,09,10,285.0,8,2011,07,30,1978
36766,福島県,古殿（フルドノ）,,2020,07,08,11,00,78.5,8,78.5,4,11,00,8,,,318.0,8,2019,10,14,132.5,8,2014,07,19,2011
36781,福島県,平（タイラ）,,2020,07,08,11,00,22.0,8,22.0,4,11,00,8,,,261,8,1999,07,14,261,8,1999,07,14,1976
36821,福島県,東白川（ヒガシシラカワ）,,2020,07,08,11,00,70.5,8,70.5,4,11,00,8,,,333,8,1998,08,30,263,8,1999,07,15,1976
36836,福島県,山田（ヤマダ）,,2020,07,08,11,00,11.5,8,11.5,4,11,00,8,,,272.5,8,2019,10,14,141.5,8,2014,07,19,2009
36846,福島県,小名浜（オナハマ）,47598,2020,07,08,11,00,9.0,8,10.0,4,00,50,8,,,266,8,1986,08,07,225.5,8,2011,07,22,1976
40041,茨城県,花園（ハナゾノ）,,2020,07,08,11,00,15.5,8,15.5,4,11,00,8,,,479.0,8,2019,10,14,308,8,2002,07,11,1976
40046,茨城県,北茨城（キタイバラキ）,,2020,07,08,11,00,9.5,8,11.0,4,04,10,8,,,293,8,1986,08,07,223.0,8,2011,07,22,1976
40061,茨城県,大子（ダイゴ）,,2020,07,08,11,00,41.0,8,41.0,4,11,00,8,,,285.0,8,2019,10,14,239,8,1999,07,15,1976
40066,茨城県,徳田（トクダ）,,2020,07,08,11,00,25.5,8,25.5,4,11,00,8,,,352.5,8,2019,10,14,277,8,1999,07,14,1977
40076,茨城県,大能（オオノウ）,,2020,07,08,11,00,23.0,8,23.0,4,11,00,8,,,405.5,8,2019,10,13,296,8,1999,07,14,1985
40091,茨城県,常陸大宮（ヒタチオオミヤ）,,2020,07,08,11,00,26.5,8,26.5,4,11,00,8,,,231.5,8,2019,10,14,192,8,1999,07,15,1978
40126,茨城県,中野（ナカノ）,,2020,07,08,11,00,22.0,8,22.0,4,11,00,8,,,268,8,1986,08,07,185,8,2006,07,19,1977
40136,茨城県,日立（ヒタチ）,,2020,07,08,11,00,26.0,8,30.0,4,00,40,8,,,281,8,1986,08,07,211,8,2007,07,16,1976
40181,茨城県,門井（カドイ）,,2020,07,08,11,00,35.0,8,35.0,4,11,00,8,,,306.0,8,2008,08,31,217.5,8,2011,07,30,1982
40191,茨城県,笠間（カサマ）,,2020,07,08,11,00,28.5,8,28.5,4,11,00,8,,,280,8,1986,08,07,162,8,1999,07,14,1976
40201,茨城県,水戸（ミト）,47629,2020,07,08,11,00,23.0,8,25.0,4,00,20,8,,,288,8,1986,08,07,170,8,2000,07,10,1976
40221,茨城県,古河（コガ）,,2020,07,08,11,00,31.5,8,31.5,4,11,00,8,,,296.5,8,2015,09,11,225,8,2002,07,12,1976
40231,茨城県,下館（シモダテ）,,2020,07,08,11,00,38.5,8,38.5,4,11,00,8,,,271.0,8,2008,08,31,120,8,2006,07,20,2001
40241,茨城県,柿岡（カキオカ）,,2020,07,08,11,00,30.5,8,30.5,4,11,00,8,,,294,8,1986,08,07,167,8,1985,07,01,1976
40251,茨城県,美野里（ミノリ）,,2020,07,08,11,00,29.5,8,29.5,4,11,00,8,,,292,8,1986,08,07,144,8,2000,07,10,1976
40281,茨城県,下妻（シモツマ）,,2020,07,08,11,00,32.5,8,32.5,4,11,00,8,,,293,8,1986,08,07,157,8,2000,07,10,1976
40311,茨城県,鉾田（ホコタ）,,2020,07,08,11,00,30.0,8,32.5,4,00,30,8,,,317.0,8,2013,10,18,171,8,2000,07,10,1978
40326,茨城県,坂東（バンドウ）,,2020,07,08,11,00,28.5,8,28.5,4,11,00,8,,,268.0,8,2015,09,10,195,8,1985,07,01,1976
40336,茨城県,つくば（ツクバ）(館野（タテノ）),47646,2020,07,08,11,00,33.0,8,33.0,4,11,00,8,,,241.0,8,2014,10,08,159,8,2000,07,10,1990
40341,茨城県,土浦（ツチウラ）,,2020,07,08,11,00,31.5,8,31.5,4,11,00,8,,,239,8,1986,08,07,145,8,1985,07,01,1976
40391,茨城県,江戸崎（エドサキ）,,2020,07,08,11,00,33.0,8,33.0,4,11,00,8,,,287.5,8,2013,10,18,162,8,1996,07,10,1976
40406,茨城県,鹿嶋（カシマ）,,2020,07,08,11,00,38.0,8,38.0,4,11,00,8,,,362.5,8,2013,10,18,201,8,1996,07,11,1976
40426,茨城県,龍ケ崎（リュウガサキ）,,2020,07,08,11,00,45.5,8,45.5,4,11,00,8,,,256,8,1982,09,13,185,8,1996,07,11,1976
41011,栃木県,那須高原（ナスコウゲン）,,2020,07,08,11,00,79.0,8,79.0,4,11,00,8,,,955,8,1998,08,29,396,8,2002,07,12,1976
41076,栃木県,五十里（イカリ）,,2020,07,08,11,00,42.5,8,42.5,4,11,00,8,,,617.5,8,2015,09,10,252,8,2002,07,12,1976
41091,栃木県,黒磯（クロイソ）,,2020,07,08,11,00,79.5,8,79.5,4,11,00,8,,,536,8,1998,08,30,307,8,2002,07,12,1976
41116,栃木県,土呂部（ドロブ）,,2020,07,08,11,00,31.0,8,31.0,4,11,00,8,,,561.0,8,2015,09,10,351,8,2002,07,12,1977
41141,栃木県,大田原（オオタワラ）,,2020,07,08,11,00,72.0,8,72.0,4,11,00,8,,,469,8,1998,08,30,334,8,2002,07,11,1976
41166,栃木県,奥日光（オクニッコウ）(日光（ニツコウ）),47690,2020,07,08,11,00,53.5,8,53.5,4,11,00,8,,,895,8,2001,09,11,464,8,2002,07,11,1976
41171,栃木県,今市（イマイチ）,,2020,07,08,11,00,75.5,8,75.5,4,11,00,8,,,639.0,8,2015,09,10,364,8,2002,07,11,1978
41181,栃木県,塩谷（シオヤ）,,2020,07,08,11,00,87.5,8,87.5,4,11,00,8,,,505,8,1998,08,30,320,8,2002,07,11,1978
41211,栃木県,足尾（アシオ）,,2020,07,08,11,00,47.0,8,47.0,4,11,00,8,,,483,8,2007,09,07,406,8,2002,07,11,1976
41241,栃木県,高根沢（タカネザワ）,,2020,07,08,11,00,63.5,8,63.5,4,11,00,8,,,332,8,1986,08,07,287,8,2002,07,11,1976
41247,栃木県,那須烏山（ナスカラスヤマ）,,2020,07,08,11,00,51.0,8,51.0,4,11,00,8,,,237.0,8,2011,09,22,138.5,8,2015,07,19,2009
41271,栃木県,鹿沼（カヌマ）,,2020,07,08,11,00,81.5,8,81.5,4,11,00,8,,,514.0,8,2015,09,10,250,8,2002,07,11,1976
41277,栃木県,宇都宮（ウツノミヤ）,47615,2020,07,08,11,00,66.0,8,66.0,4,11,00,8,,,340.0,8,2019,10,14,279,8,2002,07,12,1976
41311,栃木県,葛生（クズウ）,,2020,07,08,11,00,63.0,8,63.0,4,11,00,8,,,424.5,8,2019,10,14,231,8,2002,07,12,1976
41331,栃木県,真岡（モオカ）,,2020,07,08,11,00,47.0,8,47.0,4,11,00,8,,,311,8,1986,08,07,171,8,1999,07,14,1976
41356,栃木県,足利（アシカガ）,,2020,07,08,11,00,38.0,8,38.0,4,11,00,8,,,315,8,1998,08,30,220.0,8,2011,07,22,1976
41361,栃木県,佐野（サノ）,,2020,07,08,11,00,38.5,8,38.5,4,11,00,8,,,272.0,8,2019,10,14,186,8,2002,07,12,1976
41371,栃木県,栃木（トチギ）,,2020,07,08,11,00,43.5,8,43.5,4,11,00,8,,,419.0,8,2015,09,11,225,8,2002,07,12,1976
41376,栃木県,小山（オヤマ）,,2020,07,08,11,00,41.0,8,41.0,4,11,00,8,,,326.0,8,2015,09,10,163,8,2002,07,12,1976
42046,群馬県,藤原（フジワラ）,,2020,07,08,11,00,52.5,8,52.5,4,11,00,8,,,376.0,4,2011,07,30,376.0,4,2011,07,30,1977
42091,群馬県,みなかみ（ミナカミ）,,2020,07,08,11,00,64.0,8,64.0,4,11,00,8,,,428,8,1998,08,30,192.0,8,2015,07,31,1976
42106,群馬県,片品（カタシナ）,,2020,07,08,11,00,55.0,8,55.0,4,11,00,8,,,242.0,8,2011,07,31,242.0,8,2011,07,31,1977
42121,群馬県,草津（クサツ）,,2020,07,08,11,00,94.0,8,94.0,4,11,00,8,,,370,8,1982,08,02,205,8,2006,07,20,1976
42146,群馬県,沼田（ヌマタ）,,2020,07,08,11,00,51.0,8,51.0,4,11,00,8,,,201,8,1982,09,13,176,8,2006,07,20,1976
42186,群馬県,中之条（ナカノジョウ）,,2020,07,08,11,00,62.5,8,62.5,4,11,00,8,,,417,8,1981,08,24,202,8,2002,07,12,1976
42221,群馬県,田代（タシロ）,,2020,07,08,11,00,135.0,8,135.0,4,11,00,8,,,451.5,8,2019,10,14,252,8,2006,07,20,1976
42241,群馬県,榛名山（ハルナサン）,,2020,07,08,11,00,88.5,8,88.5,4,11,00,8,,,585.5,8,2011,09,04,263,8,1989,07,29,1976
42251,群馬県,前橋（マエバシ）,47624,2020,07,08,11,00,69.0,8,69.0,4,11,00,8,,,323.5,8,2011,09,03,180,8,2006,07,20,1976
42261,群馬県,黒保根（クロホネ）,,2020,07,08,11,00,53.0,8,53.0,4,11,00,8,,,267,8,1991,08,22,241,8,2002,07,12,1978
42266,群馬県,桐生（キリュウ）,,2020,07,08,11,00,65.0,8,65.0,4,11,00,8,,,264,8,2002,07,12,264,8,2002,07,12,1976
42286,群馬県,上里見（カミサトミ）,,2020,07,08,11,00,70.0,8,70.0,4,11,00,8,,,341,8,1981,08,24,218,8,1989,07,29,1976
42302,群馬県,伊勢崎（イセサキ）,,2020,07,08,11,00,52.0,8,52.0,4,11,00,8,,,360.0,8,2011,09,03,196,8,2002,07,12,1998
42326,群馬県,西野牧（ニシノマキ）,,2020,07,08,11,00,71.0,8,71.0,4,11,00,8,,,496.5,8,2019,10,14,198,8,2006,07,20,1976
42341,群馬県,藤岡（フジオカ）,,2020,07,08,11,00,58.0,8,58.0,4,11,00,8,,,407.5,8,2011,09,03,242,8,2002,07,12,1976
42366,群馬県,館林（タテバヤシ）,,2020,07,08,11,00,23.5,8,23.5,4,11,00,8,,,259.0,8,2011,07,22,259.0,8,2011,07,22,1976
42396,群馬県,神流（カンナ）,,2020,07,08,11,00,40.0,8,40.0,4,11,00,8,,,504,8,2007,09,08,178,8,1985,07,01,1977
43051,埼玉県,寄居（ヨリイ）,,2020,07,08,11,00,34.0,8,34.0,4,11,00,8,,,488.0,8,2019,10,14,370,8,2002,07,12,1976
43056,埼玉県,熊谷（クマガヤ）,47626,2020,07,08,11,00,22.0,8,22.0,4,11,00,8,,,373,8,1982,09,13,238.0,8,2011,07,22,1976
43091,埼玉県,上吉田（カミヨシダ）,,2020,07,08,11,00,35.0,8,35.0,4,11,00,8,,,463.0,8,2019,10,13,301,8,2002,07,12,1977
43121,埼玉県,鴻巣（コウノス）,,2020,07,08,11,00,24.0,8,24.0,4,11,00,8,,,311,8,1998,08,30,188.5,8,2011,07,22,1976
43126,埼玉県,久喜（クキ）,,2020,07,08,11,00,32.0,8,32.0,4,11,00,8,,,263.0,8,2008,08,31,205,8,2002,07,12,1976
43151,埼玉県,三峰（ミツミネ）,,2020,07,08,11,00,43.5,8,43.5,4,11,00,8,,,593.5,8,2019,10,13,300.0,8,2018,07,31,1976
43156,埼玉県,秩父（チチブ）,47641,2020,07,08,11,00,37.5,8,37.5,4,11,00,8,,,545.5,8,2019,10,13,249,8,2002,07,12,1976
43157,埼玉県,浦山（ウラヤマ）,,2020,07,08,11,00,42.5,8,42.5,4,11,00,8,,,741,8,2001,09,11,291,8,2005,07,28,1977
